User-ID,ISBN,Book-Rating
127200,0345320611,4
189835,0389203459,5
177349,0373072120,8
44845,0528831143,10
132199,0670880728,10
153091,0312202318,6
71786,0425161617,7
98391,031232135X,9
162001,0020160909,5
244779,0446611212,8
152047,0345339711,10
114504,031226979X,5
84521,0752844296,8
6489,0380731207,7
10819,0812540379,6
243332,0312995423,6
163985,157322930X,7
245088,0671427814,9
229056,038531700X,5
204931,2070375161,6
229427,2221086546,3
227886,0671454927,7
15021,0671036653,8
11676,1843910241,6
120396,0345356578,9
52917,0449216861,7
81324,0688156142,8
15418,8437605601,7
184789,1864500891,7
81481,3404161696,8
165758,0486272788,5
186736,9681500555,5
220620,0385603703,9
200067,8423309142,8
99441,0811208478,8
239486,1563898136,6
226362,0394540376,10
211353,0439188784,10
157543,0345434870,9
172313,0553280864,7
107447,075227192X,10
80954,0446679593,4
99523,067976402X,8
225595,0380701782,10
226743,0451077156,9
187379,8485815440,6
80683,0688061702,9
75860,0307123243,5
42093,0312873115,8
203226,0330368990,7
246696,0786868015,5
6575,014029628X,7
104864,0451525264,10
240567,0446310786,8
124363,0142001740,10
270715,0440224624,7
180925,0451523547,8
11676,0330309536,1
48846,0440226430,7
181077,0671677144,6
78973,042513525X,8
9540,0060931418,9
225718,0140361227,10
98391,0373441940,10
12596,0385492707,10
171118,0836204247,9
121135,0060922222,8
234623,0345370775,5
173632,3423001925,10
249628,039480077X,10
157812,2266025791,7
138073,0747253935,8
55490,0553286390,10
164323,0767902521,8
78973,0446609617,7
57221,0440222826,9
44472,0064407683,10
248003,0676973094,5
156269,0425146227,7
135766,0373482345,5
35433,3453021347,9
189973,0553577875,5
145861,1569245134,9
135149,0440226430,9
38464,0446310786,9
231340,044100007X,9
101851,0916211460,9
56399,0312212798,10
62887,0061094226,7
214272,0140390596,9
60707,0679411674,7
90130,0552998486,8
56271,034540551X,8
37208,0380805871,7
69967,068482471X,7
66483,3401025279,10
62809,0671025333,10
42105,0385335881,9
95932,0449005615,10
261829,0373122772,8
206202,0552134600,9
53846,0743225325,7
171118,0679748253,6
87911,0152163050,9
76499,1583670394,10
244627,0553574086,10
75149,0060934417,6
99720,0743237188,8
20054,0345436911,8
277575,0142004235,5
236097,0140072691,9
56554,0758201966,10
192544,1841952753,8
4795,0151003084,8
219546,0425133192,7
240822,0026892219,7
26535,0440235618,5
40943,0553281585,5
225855,0590203509,10
66769,0684801469,8
104488,0877853959,7
77715,0316666343,9
88283,3423078596,8
262462,0156004844,8
128962,0449205878,10
63714,0565091344,10
110267,0060907525,9
264317,0552998486,9
174738,0553582143,8
242962,0671689223,8
230522,0679808477,9
228445,0061059846,7
118434,0006550576,9
162626,0684874350,7
23198,3442445515,7
217701,3423201509,8
177246,0486270661,10
55492,0316602906,9
81298,0375727345,8
52584,0060081961,9
232990,0671003755,7
147649,2264027908,7
154269,0679771476,7
232131,0515121487,7
104636,0553279378,10
84847,0140013083,8
21484,0767908155,6
11457,0345422317,9
22642,0440240840,3
245499,3612273256,4
52665,0670883476,9
254586,3455051588,8
16634,0840791712,8
22988,0385511612,5
212328,0312195516,7
212088,3502391750,10
129880,0425098478,9
107951,3570017591,8
30511,0099611007,5
215276,0684860732,7
185390,0380777665,8
168245,0553585843,8
41596,0964631601,7
273344,039480001X,10
273872,0553272535,8
100644,0064407691,9
135149,0066214122,4
274199,0060904798,10
94242,8423970752,8
265115,000651415,7
98391,0756401569,9
268300,0875420036,10
184845,0451523814,5
255399,8466403973,7
177458,0804107432,6
81492,0765342987,9
850,3453171977,10
145369,0590448226,8
136743,0890096163,6
69078,0385234139,7
16795,0449213730,2
269321,0515136298,8
13273,0316678104,8
48445,0060913061,5
10354,1931514739,10
181233,0689710623,5
11676,0091831237,5
19626,0812534395,8
214879,0671003755,8
83009,0399132503,5
159147,0689808828,9
12982,8401328942,8
168245,0553583395,9
187517,0385265700,7
116552,0066211611,8
90915,0201626705,8
63595,0451212169,8
149120,0307011194,5
103168,0060248122,8
98391,044900709X,9
7346,0440224705,7
165669,0140129553,6
48995,0878632190,5
191430,0804115397,9
171118,0471622605,6
222628,3442455707,8
92566,0312195516,8
25601,1840462515,8
26798,0936369302,8
150979,0440211727,8
87388,3482566461,1
207782,0821745956,8
225199,0671510053,8
232244,038079487X,9
22107,0446394521,9
105874,0399146431,8
29259,0486275566,5
230460,0440220424,9
244685,0446603961,5
11676,0142300373,10
224635,8430571418,8
135351,0060987103,7
248718,0891343873,10
224944,0739415484,6
98391,0966269691,10
239584,0375503315,8
28647,0340658142,9
47922,0385491042,4
165516,0440108268,7
11676,8871081854,7
245827,0590997300,5
83457,0679310495,10
56661,0553205587,10
200978,0440208459,8
139070,067972818X,10
114178,087011039X,7
251339,0373168888,8
186039,1840384514,10
265889,0583300332,9
109427,0061008761,5
210499,0263826031,10
94985,0449219615,7
223814,0140046569,6
171118,088961072X,6
81560,0345348680,8
156826,046087439X,8
165149,8838449287,5
61155,2266134469,7
10354,1562199455,7
46197,9513115321,9
98930,0670880728,9
32491,0340656891,9
11676,050552502X,7
8890,2246334314,10
36978,0451161351,10
68943,0866835024,8
225232,0330360078,7
143715,0316926345,7
28680,0670813648,8
57255,0312982011,6
68555,0156011042,2
244171,1400077354,8
11676,034531980X,7
67840,0425160807,9
189973,0061042781,5
206034,0439104769,8
219949,0452282152,9
229041,0451513355,9
46443,0440219078,9
98391,0060583045,10
35090,0802733794,8
223161,0899429505,10
151790,068986566X,8
159868,0425184056,8
173813,1559948442,9
207499,0425154637,6
188764,8422686732,5
180722,0440314887,9
126364,055334465X,6
14456,0140440046,4
170012,0380814862,10
11676,349961619X,9
4292,0028604032,5
114865,1857780167,8
11676,042515405X,4
236948,0451151232,10
241565,0373161573,5
146298,0312984596,5
200982,0312967012,10
49900,0152045708,8
223039,0316277959,6
247132,3499225964,7
86033,0804831327,6
19643,0889951322,8
117593,1572972327,6
63714,157036012X,10
157160,084395132X,9
242083,0553298046,9
22022,0395954290,9
224646,0882681869,10
93636,0553289691,9
111174,1561706523,6
212628,0380708744,8
112136,0877730059,10
164675,0425132625,7
115929,0373710615,6
252752,0446672211,8
30720,0060502312,5
277473,0785264280,8
156269,039472013X,9
54133,0964319802,6
3757,8425306647,6
51184,3596237874,5
275264,0960068880,6
179791,0330352253,9
22022,0153119020,8
162465,8838463476,5
142454,3426618265,6
128915,0440217989,10
28591,0758205937,5
17950,1555216633,8
16966,0441121632,9
80945,01420000396,8
221051,0451191706,7
221777,0890836620,6
172742,0679728899,8
251339,0373292929,7
25131,0553208845,9
94132,0449006522,8
155127,0441008275,5
128341,0312973055,7
146513,1580623085,8
139070,0345410017,10
102532,8429713948,9
155669,972210375X,9
87141,0761528989,8
44595,0553581953,3
181666,0836220986,8
30711,0575400048,9
93615,0399145095,5
224435,0449212602,9
37507,0552146145,9
153464,0670894605,10
147451,0385509553,7
85939,0140234217,9
94985,8487.617115,5
81368,0440221471,6
198982,184195280X,7
78328,0345358805,5
168275,0380002930,10
36749,0380978091,7
231136,0756400589,10
139356,0380813815,10
252953,0451458842,7
56856,1879505622,9
170513,0452281172,8
196738,0446608890,10
251614,0099283999,9
189835,0805038221,5
179857,0836217241,10
189835,0743211383,5
252858,0140241078,5
158269,0533271369,8
208815,059035342X,10
196077,0340632755,9
127359,0440235596,6
219683,0451170113,9
115003,0394507630,10
98758,0345433319,7
11451,0192632442,7
52350,0752866230,10
253697,0141011904,9
101387,342105150X,4
81560,0786916052,7
225002,0060502258,5
167361,0312983832,7
262311,0446359866,7
224626,0060173289,10
258771,0688177751,6
255259,0618002235,10
223253,0553279912,10
131855,0006174752,7
4385,0373118716,8
222050,0380704048,9
278418,0006542808,5
88733,0782122930,10
175399,0198319797,9
49392,0060922532,5
160101,0888782942,8
217516,0425150143,6
145916,0747538484,7
87574,0330282565,5
170675,1897620126,8
271669,8422656647,8
227275,0440222656,6
138602,0345427653,10
70666,0316769487,9
254087,0451526066,5
254209,0007154615,10
61849,0786889020,6
177458,0875421180,8
98391,0312990527,9
55187,0446323527,8
261611,0385424728,3
163570,0553258990,10
269308,059035342X,8
149483,0345339681,10
65469,0811214982,8
183250,0312021305,10
35857,0671797999,6
140223,0140282025,3
14768,0316284955,10
156150,0553575287,9
147752,0451457897,7
17125,0099743914,7
8570,0140442758,7
202532,0440216842,5
268171,055326981X,7
8820,0006547346,10
129716,0140150285,8
36606,0671250671,8
191756,3596154170,2
178035,0770428983,8
147649,2070408418,8
135315,0688174574,10
138138,0743223799,9
38023,048621866X,10
182506,0345423607,10
141491,0743460529,10
269728,0140380523,8
27472,0345433084,8
70193,2895231044,10
276538,3404150899,6
242073,0553579606,5
168111,0439049962,9
50729,8422650207,6
193412,0312311818,8
180348,0553583441,7
229742,0192832530,8
158295,0140190007,7
241523,3442726921,8
227859,0345351525,10
4433,0385031386,8
260314,3936738041,4
154218,0312962452,7
189558,0451210158,8
68555,1883523184,7
105195,0586087850,6
109461,0060951699,9
11676,006621288X,10
81492,0679746048,9
128332,0399151397,6
221557,0671884484,5
126123,0805063897,8
160295,0743255755,9
259223,0440234743,8
92652,1565123107,5
208700,0060922532,7
23634,0060926082,9
175519,0006485294,6
68473,1568810725,6
167590,077101452X,3
83014,0425186903,7
93565,0679767223,7
104505,0441004326,6
31556,0590262432,7
134556,0060932767,8
98322,0670832243,8
62442,080410946X,7
51742,0385314256,8
261829,155166948X,7
96440,0345373707,3
25981,042509507X,5
208506,0446611808,10
102359,0717282309,10
52199,0440211077,10
70019,8845913732,7
52622,0671002031,8
174304,0060973617,7
88066,0072414286,10
79556,0140049401,7
254,0312863934,9
184139,0552146986,7
23902,0226848655,8
26030,0025372300,7
40602,0140280553,7
268691,0688063470,8
218241,0679456317,8
149800,8831771213,6
58458,0755306309,5
65769,0441812775,8
134118,0553240005,5
160541,0006137156,8
91001,0552144959,6
49300,0671038184,8
266226,0635021552,5
56399,0948259981,10
188478,8828601663,8
269052,2714434630,1
226553,0679824111,9
104636,0679725245,9
9227,0380775662,6
227250,084393140X,5
210485,1856975967,5
124078,0886774012,10
190955,0140029397,8
220399,0804109540,8
243929,0533268880,3
114107,0370304055,10
163761,0373650450,7
169699,0446392367,9
150912,1410794075,7
113983,0471166162,5
208880,0586207414,10
268618,0684843102,6
127826,0440224594,7
157655,0099131803,5
194669,1559027835,9
170184,1842323008,9
6575,0890876789,7
140674,0061076082,7
263663,0553572997,8
35433,3442434351,4
99347,0156856360,10
201470,019283620X,5
66467,344243372X,7
224430,0451202341,8
242006,037381013X,10
271387,395992473,10
56039,2253170577,8
202764,0330487612,7
203491,0140444491,5
178604,0385474547,8
237788,0156012197,10
14888,042518109X,7
225078,044661193X,7
96913,0785277188,5
208147,0804114986,7
190185,0451203771,9
34215,0571081827,10
35918,1579902995,7
74689,0201624508,8
261888,0586064540,5
60424,0572020058,5
168736,0375414657,4
19711,0939837471,8
156214,0399152288,10
240318,1551922606,7
215791,0743428595,9
183000,9510003867,9
278209,014011291X,6
147820,0743428625,10
202668,378553308X,5
52574,0684801558,4
33408,8439702035,7
242458,034537410X,7
127200,0609808761,5
232463,0805062971,8
189835,0671042564,8
71831,034538167X,8
270552,0843950374,9
259388,0451400763,4
181532,0898706874,10
117724,1840283726,8
177090,006108171X,10
238179,059040055X,5
246261,0316168688,5
193898,0446607711,8
125377,8495470020,5
58156,0195152956,8
98391,0765304678,9
259517,087542791X,6
31315,0898213401,10
54056,0006485014,5
146057,0425170322,9
129851,1570061912,7
105028,0786881844,7
253403,058604356X,6
232271,0809463121,7
177073,0590448501,10
165806,0712680071,8
149056,0446605484,8
59438,043931948X,7
96473,1561483621,6
225686,0689855567,8
215931,0451160916,10
257498,0553272616,8
100906,0300050291,9
237225,0373218036,5
83671,0441005241,9
180042,0060392452,9
263889,0006546684,7
165308,0394823370,10
242831,0765308401,5
250219,1853811262,8
159033,0517554046,8
104125,1573229326,6
242006,0380800810,10
157163,0345275519,8
66797,0345412222,6
74630,038078274X,5
229775,156865524X,7
196160,0743412273,9
259320,0345380371,8
57983,8120718992,10
11676,0786014164,10
227591,0451200012,7
183141,0684874385,7
129074,0671437658,8
51184,3596140226,6
276291,0679745203,1
199416,0553089226,5
138844,0446346608,5
204864,0226848728,10
259260,0670892963,8
145861,0064409597,9
9908,0380897393,7
55641,0140042520,4
1583,0060908548,5
56039,2264017627,10
234359,0778320294,5
107784,0821717634,5
206959,0590406116,7
180378,0060450533,6
198982,0747544204,9
164323,0020413904,7
116232,0312971311,3
198414,0316666343,9
235282,0060532149,6
265115,0373260954,9
274220,3596119847,8
233312,1558747028,8
35859,1561734829,8
105517,0140093516,5
253852,2070362361,8
186837,0440214041,10
268030,0156027321,8
46398,0671045830,8
75335,0451626982,7
136326,1400031354,9
53520,0446608262,7
11676,0307987876,5
274656,0385315309,10
12863,0762413697,8
105937,0553279912,8
266842,189194617X,7
216012,0595091075,6
223703,0385509510,5
109427,0553578677,5
258534,0440215285,9
57410,0140437614,8
76499,1558850031,10
264525,1562477668,10
153662,0590672983,9
188696,039914739X,2
11224,0811808424,3
101209,0743422287,8
80538,0684801523,8
98547,0373250428,9
25280,0310209307,10
158480,039914465X,10
48213,0385315279,8
62932,0440203430,9
90766,0140072101,5
209891,1863303448,2
248479,1563524732,7
169735,0140250948,5
70435,0375413634,8
264355,0025439472,10
257204,0451452941,10
122782,0380711346,8
11676,0809241137,5
87652,0446612138,8
165320,0441569595,7
269940,0345421329,5
237553,0440777062,8
16795,0896891127,7
205886,0879979283,9
187153,0446530891,7
134434,0345387651,8
160541,0345325222,9
87820,0380717018,7
134837,0718142551,3
10819,0898863538,10
65710,3423305274,10
124874,0970141947,7
255487,067976402X,8
4385,0671025384,10
110912,0345412257,9
224047,3257060718,5
144229,0553298046,7
172192,0743418174,8
174596,0060938455,8
73315,1890208256,5
226482,0515110973,6
12228,425675964,5
223814,1584650222,8
56399,0807611379,10
254899,0812515285,5
162331,0375507272,10
163319,3442237823,7
87141,0515084905,7
36609,1401300901,8
29518,031298250X,7
248718,0812562615,8
169779,0426203305,8
193458,0345410246,8
245827,0684855380,8
109901,0140187448,8
119575,0345350499,8
52044,0192142216,7
272922,2864242559,8
36398,0440901588,7
166761,0330232827,10
92940,0375706771,10
64076,0553298046,5
11676,0968677657,8
156670,0425184234,5
231210,0688032745,8
98391,1570722811,10
273060,3522119401,10
252645,3453199170,5
21404,0061031321,8
42114,0312979398,5
11676,0971317550,7
216775,3453199863,5
145437,3411053836,6
262998,0451524446,8
268932,0307161854,3
95359,0821223208,5
196781,0425194345,9
176214,067082982X,7
9908,0451523024,9
235105,0609608983,7
93565,0449211827,8
17046,0380752859,8
196891,055329976X,8
145003,0679758488,8
49827,0345345541,5
2363,0451453689,9
86555,0385507607,10
250300,1858139910,8
101851,0821220179,10
62381,0878570004,8
256167,0140361707,8
177432,0451122461,7
98391,031226920X,8
206534,0140434186,8
3757,8486763080,7
112672,0399141227,10
98391,0786244372,9
247447,0312986343,8
11676,1570710295,10
178181,1565070291,8
32440,089286124X,7
123981,0425166619,8
142745,0099771519,6
9279,0515085995,6
235105,0345387554,9
253277,0747525722,5
75096,0441005969,9
22317,0679722378,8
159548,0099149109,9
278013,0575073047,5
185664,3822814962,8
16795,0743418174,9
180378,0886772346,10
15021,0312971230,8
41593,1900234033,10
124487,0451169867,9
53628,2070360377,9
236593,0201485672,10
6566,0312950489,8
244685,0553287303,8
271448,002026478X,5
252049,0671003941,9
122657,8408039369,10
98391,0743225805,8
134434,8478886540,7
257932,0141002751,7
222941,0380717018,8
223347,0061015725,4
41596,0425099229,5
265620,0399150897,8
30985,0425134350,8
226745,0201608928,7
203900,0812504186,10
41449,1878067273,10
249111,0600343340,5
38273,0451198387,5
129074,0553296310,8
143429,0679769447,9
269728,0340250607,6
8936,0553299476,8
184452,0140440283,10
217982,0671690590,6
28634,038000321X,7
108336,0060975407,5
177073,0451150678,7
249058,1877741094,10
163319,3453305876,8
11676,8486491851,7
82647,0451153936,8
16490,0446364193,9
177432,0618002235,10
119575,0345320123,10
210772,0425178951,8
55789,0451525795,8
39467,8420482684,7
129289,0679724885,3
23902,0140009728,9
19126,0451524764,7
268657,0140351485,7
248570,0767915054,7
252820,0452263808,4
168064,5005005513X,7
150124,0842332340,10
86242,0156528207,9
148559,0671452177,9
129074,0671834991,8
41841,0312278586,6
78973,034079626X,7
119770,0760737789,4
184365,0553380095,8
62979,3455103820,3
12982,0192838865,7
267635,0440223989,9
132898,3596156610,10
183476,0961551453,7
60337,032302551X,9
211894,0140178244,5
248718,0449213730,10
203161,0425175405,8
157655,0395353009,10
137986,0140235396,8
32122,0671642561,8
193560,0340253967,9
202073,0385413726,8
252836,0345288815,9
14422,0201489376,9
33967,0671036505,10
95359,0140293248,8
62929,0312932790,10
52614,0373765401,10
224809,0312975228,5
143400,0452282829,3
265313,0440206154,6
29181,0440407028,8
70379,0064472043,6
98391,0451410629,8
277928,0553057014,7
32575,0349108854,9
208184,0812533313,8
138578,0679759522,8
273344,0740711474,10
129338,0060930497,9
30779,0590737422,4
172888,2253058793,8
11676,0676974791,10
187256,0316601950,9
229329,033041335X,5
201557,074341182X,8
211292,0684872153,8
231982,0805065075,5
226006,0060572965,10
156150,0060234814,10
58961,0449149056,10
47230,0340378107,4
118092,8402074448,9
243824,0142003727,7
49277,0804102988,9
12982,8427028644,7
30511,0345452003,7
11676,1562470345,10
259006,0515099279,8
179772,1575660504,8
229422,0786888474,6
49889,0553117467,10
43035,340461223X,9
36807,0671038184,3
137624,0393314588,7
141710,0375406530,8
188753,8879837184,10
36907,0140167188,9
274061,0373482914,10
250925,1550223968,9
88122,0425109720,10
179739,0671744623,8
89192,902040086X,8
6004,8845246590,10
10447,0894808249,7
254785,3570261131,5
5331,0140056548,9
71470,0471250414,6
266822,1588514374,5
135351,140003180X,9
16713,0446364282,7
100846,0717288293,5
98391,0060580666,10
209598,0380804697,6
107784,0373262159,4
23225,0517591812,7
222918,0449217493,7
76482,0805070516,5
64924,0879516283,9
183196,0765342529,6
190871,3442151910,8
60876,0099181827,4
124487,0446604666,10
205943,0140620958,10
225996,0738701661,6
168047,0867095008,10
98391,0505524384,9
3172,039480001X,10
174848,0671248022,8
70569,0945742002,9
94396,0446607657,10
143574,3423083549,6
160434,1564580164,9
88733,1556704712,10
231149,0061031844,6
203213,0312199430,8
30594,0140067477,6
40700,037329011X,1
51742,0345442121,7
266566,1558743545,8
135868,1883513073,6
77480,0553348981,10
273089,0553280414,2
140358,0425149625,5
154345,1573227331,8
220191,3924800448,8
153662,0736909761,9
101550,840146188X,8
20245,0061097632,5
6543,0142001740,9
189973,0345396456,5
185634,1551667347,8
45014,0380790971,8
163076,0316488542,8
250405,0765194341,7
235935,044922371X,9
11676,006019250X,10
274061,0345434692,10
102359,0761513698,9
38273,0816724288,1
16263,0151005346,7
148586,0312961863,6
28016,0060976845,5
124942,0515104175,7
242639,1593071639,10
234301,8484500551,8
227548,0595211739,10
67244,0345402871,8
22317,0375709118,8
91341,0684814897,8
60244,068484267X,9
138239,0425173895,9
163761,0843924063,6
69697,0505525526,9
86145,0441359175,4
56447,0786227133,6
209516,0451194004,10
276050,0385335830,7
23911,0590447939,10
243785,0440224845,6
222204,0380756625,9
153496,0310205719,9
180032,0590939874,10
32802,0373226055,6
69655,0812575237,5
218798,1842550942,6
20703,0385482698,8
97754,0380727943,6
129983,0743227441,7
218055,0060192119,9
180376,0888669526,5
51451,0812511816,7
249825,0552998486,8
242073,0440212138,8
85806,2253063339,9
98391,0441010393,9
156905,0751502014,9
167327,0061094048,10
204044,0684854643,7
99360,0374514313,10
101242,0140171673,8
59305,0743418174,6
25216,0312274920,8
222732,0374191603,8
221543,0684855631,7
33178,0743436210,8
236648,0812565959,9
252629,0553280341,6
115002,0843952059,6
203820,8475303463,6
158846,0671025538,10
446,1877727083,8
222488,3764501146,8
165116,8845915611,9
277048,3426615355,7
256233,0399142282,7
98391,096603712X,9
134434,0393314804,7
116122,0689305079,8
275970,002054720X,10
221681,0399145087,10
222217,0440234743,4
108405,1565543947,6
210317,0679439781,5
68436,0517219018,9
31235,1573229083,10
60244,0385503466,4
31826,0451153553,10
225199,0671026925,6
41111,0440226430,9
266753,0898709210,8
196282,0671000314,9
36817,0345435869,3
14584,0312254385,10
262998,0745951163,7
168985,0345353943,8
97431,0747408203,5
10076,1551666650,9
13221,0676974805,10
210291,0373872224,8
260043,0440236053,6
182345,3453172027,5
228727,0140258418,6
240704,1551665743,5
182085,0373075197,10
171118,0967459400,5
112001,0345313860,10
258879,0804107890,7
271460,0932813372,2
231897,0345353145,6
85526,0140272011,8
51883,1414051999,10
36200,0684835959,7
69252,0446359866,7
74518,0413404404,5
183985,0679419187,8
11676,0425179559,10
107453,0671642561,10
126693,043935806X,10
221870,055357258X,10
136905,840149964X,6
110990,1551666537,10
41084,0312118406,9
105937,0060934743,4
31008,0393323544,6
205448,9681903110,9
94127,0812580346,8
171968,0743467426,6
4900,0316776963,7
94385,0441001041,5
91058,0062507249,8
259472,0312904886,5
225078,0425185710,9
184365,0714836257,8
98391,0786012846,8
32817,0207168997,5
35859,0805210156,10
98636,0425174093,5
143415,0385335210,3
262203,020530902X,10
165806,0689714335,9
143792,0679450041,8
128060,1565924878,10
105098,3505083941,7
170154,0436445026,9
31226,0747542988,9
153620,0345351959,6
23902,1856954552,8
108481,0671023616,6
189835,0198185979,5
101696,0886774896,10
183061,0553578731,7
236112,0671726668,6
135753,051513287X,9
108143,0441001866,10
67785,1853260169,8
62239,0439501156,5
80538,9722014730,7
128696,0375414290,8
76977,0767914848,9
104429,0892765135,10
166864,0452282152,10
108285,0446604534,10
166141,0413176509,6
26823,0375758771,6
34840,0425177173,9
49144,8422611635,5
120281,9500102099,10
129373,0345421221,7
252662,0849977312,8
108656,8850205961,10
187517,0373226055,7
97833,0140621741,9
33145,222613459X,9
269439,0380795124,8
248718,0312284888,9
277478,0907849741,5
244420,0061099279,5
165319,0345442997,6
102863,0704343347,5
276439,8838917299,7
31816,0486209741,5
112559,0380756218,9
105100,1860461670,9
218608,0136012787,8
36638,0440223822,8
35857,0380797631,5
198711,0684178869,9
97198,037383523X,5
196282,0786918055,8
11601,1841950955,10
163655,3404148266,7
98391,0380817772,9
98391,0373272758,8
274061,0451142934,10
249894,0439286034,7
235876,0812550706,10
47017,0761508589,7
194229,0451126718,8
238864,1840241128,10
11676,0312980159,5
166141,0751530433,6
205473,0345409787,10
249894,0345256344,8
258185,0380763400,6
74691,0066214769,10
249628,0425147363,6
197261,8460735249,5
194358,3492231888,9
11676,0445405457,7
211847,0140184953,8
262946,9766104475,10
189334,0806948728,10
182086,051511331X,10
2276,0671832867,7
267444,0446602620,10
225232,0733612806,9
11676,0380700972,6
2033,0812532635,8
213197,0425158365,7
36606,0451198387,5
11676,1582341141,9
30131,039480001X,10
207246,0553280414,9
129074,0440215730,8
93047,158685142X,7
109625,0373169388,7
99268,1585421839,9
157551,345392019,3
163319,3453038940,9
208468,0517584050,10
129503,0807064319,8
147847,0553272055,5
7082,0140067477,8
262659,888111013X,5
87712,0440224837,8
145916,8844011820,8
51883,0451408462,5
198046,0676972411,8
224349,0691000867,10
70594,0805073205,9
156150,0553575279,9
126814,1567187250,5
222204,0441007554,9
251150,0812550757,6
129316,0060976497,10
227118,9684271980,8
167967,0140131558,8
152612,068817762X,7
161252,01420.01740,10
60098,0373123426,9
19969,0060977728,8
213628,0671876031,8
153662,0723242844,9
50824,0399133054,8
98391,0553581643,9
117873,0393319504,8
275611,0515121827,7
127797,0679737898,8
43021,0812570944,10
161619,9727223594,4
147215,8433908405,8
203844,044022330x,10
149661,0385319347,10
271448,0380707063,8
58363,0812818253,7
138971,0743418204,8
136139,0375727345,9
153662,0943403065,5
101304,0345452593,8
156111,1931514925,10
30276,0440129737,6
143497,0440241073,7
185137,0141011904,7
232058,0709911440,9
110912,0440051592,7
111947,0843950404,8
193458,0451167481,7
14422,0380899361,10
80538,0140185895,7
48037,0553571249,2
116122,0071349332,7
240543,0762703253,10
51992,0805069194,8
74215,2290034029,10
147996,0930289234,9
159428,074325550X,5
98391,0345448413,8
35836,0671746065,3
35859,0064450481,7
144619,0385472951,9
35859,0439205425,8
243493,0609804138,6
143175,0553527509,8
127200,0453008046,9
55927,0345348036,10
277744,1585360384,6
98391,0451208358,10
36628,0778320197,9
190925,0380718332,7
98391,038081918X,9
60427,0099468239,7
123094,0345431057,10
183101,1558503099,8
62464,0743211448,3
86481,0679450408,9
195904,0520201663,5
11724,0743412346,8
47925,0670880183,7
12990,006109515X,3
67710,0446677450,5
95010,0789700840,7
121470,0316776963,7
194500,9971941139,8
276487,8437605989,10
35836,067188459X,5
243077,1931514917,3
65913,0373289413,8
103922,0345430808,5
268618,0679766626,5
267830,0898155991,8
146571,0679853065,6
25804,0679310711,8
121159,3821815949,7
209373,0451203593,8
275260,0399136460,7
14060,749320346,8
11676,0676971148,8
219924,0451190521,8
204414,0446679364,9
95888,2910879267,7
266056,0312979894,7
264082,0061091693,5
76151,0743439651,10
30985,0553258478,9
259399,0312977840,9
2374,081677014X,9
263107,0064406520,9
43021,0849938910,8
98391,1893896749,9
171638,0515136530,8
200323,0060807792,9
255329,881711359X,4
135265,0373169426,5
154076,0373057636,8
154075,044022859X,10
237966,0684812282,8
32625,8489592098,9
206567,0684867532,6
199542,9726080045,9
173835,0884113884,10
11676,1886910782,6
213628,1899749357,9
56630,0743618174,8
19049,0440224705,8
66455,0345354575,8
79441,039531545x,8
187762,1568659954,1
34344,0140293248,7
138198,0743448790,9
82893,067100042X,8
170742,0373226497,9
132851,0425143325,5
8095,0553573136,7
124988,0300093055,8
67698,0451169530,8
114368,0679441018,5
95043,0380789019,8
95316,0821734520,6
212719,0446605484,8
80837,0440224039,10
112093,0440495962,8
272705,0440241537,10
234281,2253043974,9
255661,074343627X,4
173291,0671872664,8
80512,0706411587,9
98391,0446526185,9
151249,0679777547,7
99312,0800758382,10
170255,0452284449,7
186716,1578562325,9
189320,0553277464,9
9227,1591820073,7
33124,0425132048,9
141310,0877285160,10
9924,0425176614,7
218221,0671534823,8
88116,0375506039,7
204864,0553278274,10
110483,0345368991,8
210522,1580621805,8
92865,0471154962,10
55681,0515087491,10
96744,0425158632,8
77809,0060928336,10
273252,067182211X,1
231255,0671793578,6
53608,0385199570,10
149069,0373600747,10
1557,0552146161,8
102967,0312901437,9
141310,055357289X,10
182085,0140431314,10
212986,1569470170,6
17003,0743480651,10
218608,0060164190,3
189835,0152022562,5
42352,0812970829,4
9856,1889392022,7
249958,0064410137,10
137000,0770427162,10
261010,107487296,5
65935,0374270325,8
104278,0425197484,10
159283,048230871,9
110318,060980135X,8
90198,0451181468,7
39773,0553455923,9
136306,1557482640,8
123154,0553274295,9
84507,0486282694,3
205783,0553210203,7
109427,0446606138,5
191688,1575663988,5
80314,3499228440,7
37300,0671625829,6
98159,0446608602,6
217386,0743204301,2
126629,0330375253,7
59172,067179356X,10
174793,067165764X,8
140080,0330391933,10
259660,843928036X,5
113325,044023722X,9
35857,034544017X,8
78973,0099399504,8
265889,0312979983,10
217740,0671729470,7
160401,0571129285,5
98391,0778320294,10
140375,8440643586,10
58594,0786889632,8
212965,0373765274,5
165319,0440223547,7
243141,0307610217,9
139387,0385265700,10
193560,0552133736,10
209563,0151002916,10
16795,0307125394,5
267354,0380769557,7
162017,0207162735,8
97653,0451410025,9
69086,3897212137,8
30712,000714637X,7
216899,I56792198I,3
6251,0671625837,10
202358,0312282354,8
183046,0140278826,8
165319,0449206475,5
159863,000649840X,8
23872,0679784071,8
212945,0451166876,9
105795,8437613671,8
121413,0965608646,7
115692,0345452593,8
60424,070200815,3
192230,1862040044,3
99996,0446675776,8
180042,0671003755,8
28735,3499227002,3
268711,3442451922,5
11676,0553151657,9
